order_item_id,order_id,product_id,quantity,price
2245,755,133,4,121.55
2246,755,256,5,64.18
2247,756,41,4,166.7
2248,756,152,1,273.4
2249,756,2,2,423.53
2250,757,9,4,241.94
2251,757,53,4,205.98
2252,757,284,5,72.37
2253,757,128,4,40.94
2254,757,19,1,66.59
2255,758,245,5,45.2
2256,758,258,4,298.91
2257,758,140,4,32.69
2258,759,201,5,72.54
2259,759,132,1,70.32
2260,759,177,3,149.67
2261,759,52,4,119.05
2262,759,34,5,101.64
2263,760,166,5,70.15
2264,760,210,3,144.17
2265,761,174,3,376.54
2266,762,250,5,243.24
2267,763,138,3,287.05
2268,763,76,3,83.45
2269,763,253,1,73.68
2270,763,79,1,56.12
2271,764,217,3,90.1
2272,764,202,2,12.52
2273,764,278,2,140.61
2274,765,251,1,35.02
2275,765,167,4,106.34
2276,766,73,1,59.73
2277,766,299,3,55.32
2278,766,236,2,526.96
2279,766,195,3,152.12
2280,766,88,3,100.61
2281,767,275,4,394.34
2282,767,20,3,50.5
2283,767,73,5,59.73
2284,767,82,3,164.18
2285,768,126,2,181.34
2286,768,7,3,141.63
2287,768,50,2,743.02
2288,769,263,3,102.91
2289,769,196,4,482.53
2290,769,183,1,236.63
2291,769,264,2,14.6
2292,770,277,5,97.94
2293,770,132,5,70.32
2294,770,147,1,485.76
2295,771,289,4,192.82
2296,771,281,3,119.49
2297,771,26,1,34.81
2298,772,138,5,287.05
2299,773,96,4,455.68
2300,774,123,2,75.23
2301,775,51,4,28.27
2302,775,228,3,380.44
2303,775,6,2,261.17
2304,775,273,3,24.22
2305,775,2,2,423.53
2306,776,202,5,12.52
2307,777,110,2,64.46
2308,777,121,2,43.29
2309,777,241,2,13.64
2310,777,259,1,22.02
2311,778,170,1,144.28
2312,778,149,3,80.56
2313,778,88,4,100.61
2314,778,4,3,357.67
2315,778,252,3,66.38
2316,779,116,2,451.74
2317,779,276,3,775.82
2318,779,95,2,92.43
2319,780,276,5,775.82
2320,781,147,3,485.76
2321,782,7,4,141.63
2322,782,20,1,50.5
2323,783,229,5,102.84
2324,784,248,4,257.76
2325,784,119,3,64.04
2326,784,227,2,49.49
2327,785,89,3,208.92
2328,786,141,4,87.38
2329,786,285,4,75.1
2330,786,244,3,56.43
2331,786,74,2,37.94
2332,786,262,5,117.02
2333,787,165,2,36.16
2334,787,275,2,394.34
2335,787,217,3,90.1
2336,788,53,2,205.98
2337,788,226,2,395.88
2338,789,195,4,152.12
2339,789,248,4,257.76
2340,789,56,1,325.25
2341,789,177,5,149.67
2342,790,289,3,192.82
2343,791,239,2,136.87
2344,792,39,1,133.37
2345,792,225,3,133.41
2346,792,129,5,68.68
2347,792,133,1,121.55
2348,793,60,1,112.67
2349,793,129,5,68.68
2350,793,132,5,70.32
2351,794,151,4,154.12
2352,794,174,1,376.54
2353,794,292,2,28.38
2354,795,50,5,743.02
2355,795,57,5,282.36
2356,796,111,2,554.93
2357,797,89,3,208.92
2358,797,157,5,75.81
2359,797,69,3,334.12
2360,797,270,1,89.08
2361,797,225,4,133.41
2362,798,257,2,356.15
2363,798,78,4,84.29
2364,798,57,2,282.36
2365,799,181,4,100.02
2366,799,291,2,63.54
2367,799,189,1,30.91
2368,799,147,4,485.76
2369,799,42,1,63.88
2370,800,78,4,84.29
2371,800,51,4,28.27
2372,801,237,2,135.87
2373,801,295,4,394.69
2374,801,157,3,75.81
2375,802,24,5,100.17
2376,802,177,1,149.67
2377,802,55,3,84.74
2378,803,164,4,86.37
2379,803,89,2,208.92
2380,803,15,5,23.85
2381,803,122,1,344.16
2382,804,141,1,87.38
2383,804,169,3,142.27
2384,804,17,2,25.31
2385,804,32,5,38.11
2386,804,5,1,137.61
2387,805,245,2,45.2
2388,805,113,3,37.18
2389,806,190,2,158.92
2390,806,11,5,231.52
2391,806,23,2,178.14
2392,806,119,5,64.04
2393,807,43,2,14.16
2394,807,141,1,87.38
2395,807,25,1,124.07
2396,808,161,3,68.31
2397,809,287,3,19.04
2398,809,166,1,70.15
2399,809,207,1,16.98
2400,809,108,1,106.48
2401,809,65,1,80.97
2402,810,186,3,42.64
2403,810,226,2,395.88
2404,810,200,1,129.41
2405,810,11,5,231.52
2406,810,277,3,97.94
2407,811,58,4,144.13
2408,812,127,3,22.72
2409,812,237,3,135.87
2410,812,219,4,237.85
2411,812,178,1,21.4
2412,812,149,3,80.56
2413,813,279,4,38.71
2414,814,94,5,229.4
2415,814,175,2,21.88
2416,815,276,5,775.82
2417,815,290,5,15.29
2418,816,128,1,40.94
2419,816,206,2,47.46
2420,817,119,1,64.04
2421,817,136,4,69.73
2422,817,261,2,141.33
2423,817,276,4,775.82
2424,818,100,4,131.23
2425,818,115,2,598.49
2426,818,16,3,47.87
2427,819,20,4,50.5
2428,819,288,5,41.87
2429,819,194,3,124.69
2430,819,11,1,231.52
2431,820,232,3,160.1
2432,820,38,1,104.89
2433,821,107,1,559.17
2434,822,45,4,14.29
2435,823,36,2,131.69
2436,823,167,3,106.34
2437,823,269,2,33.92
2438,823,194,4,124.69
2439,823,124,1,44.14
2440,824,244,1,56.43
2441,824,103,5,421.78
2442,824,5,5,137.61
2443,824,299,4,55.32
2444,824,264,3,14.6
2445,825,32,2,38.11
2446,825,24,3,100.17
2447,826,128,5,40.94
2448,827,151,2,154.12
2449,827,174,5,376.54
2450,827,197,2,12.12
2451,827,255,2,54.43
2452,827,168,3,70.49
2453,828,119,5,64.04
2454,828,212,2,65.3
2455,828,102,5,20.92
2456,828,277,5,97.94
2457,828,196,5,482.53
2458,829,99,4,72.23
2459,829,218,3,144.41
2460,829,194,2,124.69
2461,829,43,4,14.16
2462,829,124,2,44.14
2463,830,246,3,86.36
2464,830,271,3,53.58
2465,831,141,1,87.38
2466,831,109,1,117.59
2467,832,99,2,72.23
2468,833,130,1,257.42
2469,833,257,2,356.15
2470,833,210,4,144.17
2471,833,246,5,86.36
2472,834,35,5,189.92
2473,834,224,4,185.58
2474,834,124,3,44.14
2475,834,240,2,142.57
2476,834,300,1,136.77
2477,835,280,5,251.45
2478,835,225,3,133.41
2479,835,185,2,80.82
2480,835,11,3,231.52
2481,836,231,1,111.61
2482,836,138,1,287.05
2483,836,19,5,66.59
2484,836,156,5,28.01
2485,837,185,5,80.82
2486,838,167,2,106.34
2487,839,274,3,24.49
2488,839,236,5,526.96
2489,839,243,1,189.63
2490,839,220,2,349.34
2491,839,70,5,29.71
2492,840,196,3,482.53
2493,841,12,5,77.13
2494,841,16,5,47.87
2495,841,117,4,398.79
2496,842,5,5,137.61
2497,842,180,1,135.77
2498,843,1,3,78.28
2499,843,8,1,378.79
2500,843,144,2,329.93
2501,843,143,2,135.72
2502,844,59,1,111.76
2503,845,244,4,56.43
2504,845,140,3,32.69
2505,845,213,3,117.05
2506,845,29,1,311.74
2507,846,215,2,84.21
2508,846,226,3,395.88
2509,846,63,5,73.53
2510,846,255,4,54.43
2511,846,130,1,257.42
2512,847,160,2,96.7
2513,847,217,1,90.1
2514,847,176,5,25.21
2515,847,221,2,372.72
2516,848,111,3,554.93
2517,848,164,2,86.37
2518,849,173,5,44.99
2519,849,300,2,136.77
2520,849,21,3,244.0
2521,850,280,3,251.45
2522,851,92,4,34.23
2523,851,295,5,394.69
2524,851,55,5,84.74
2525,852,156,3,28.01
2526,852,101,2,14.21
2527,852,236,4,526.96
2528,852,285,2,75.1
2529,852,69,4,334.12
2530,853,87,2,130.58
2531,853,209,2,6.29
2532,853,178,1,21.4
2533,854,71,3,64.59
2534,855,292,5,28.38
2535,856,43,3,14.16
2536,856,51,3,28.27
2537,857,235,3,115.39
2538,857,163,5,33.97
2539,858,257,4,356.15
2540,858,185,2,80.82
2541,858,255,5,54.43
2542,858,116,3,451.74
2543,859,180,1,135.77
2544,859,54,3,88.7
2545,860,12,1,77.13
2546,860,111,3,554.93
2547,860,112,3,230.86
2548,861,272,2,35.46
2549,862,119,5,64.04
2550,862,9,2,241.94
2551,862,177,5,149.67
2552,862,49,5,54.14
2553,862,298,5,97.1
2554,863,152,1,273.4
2555,863,170,3,144.28
2556,863,84,5,6.43
2557,863,48,3,87.85
2558,864,63,1,73.53
2559,864,245,4,45.2
2560,864,120,1,64.37
2561,864,262,5,117.02
2562,864,250,4,243.24
2563,865,225,3,133.41
2564,865,153,1,227.83
2565,865,56,1,325.25
2566,866,164,1,86.37
2567,866,133,4,121.55
2568,866,81,2,111.06
2569,866,135,2,86.06
2570,867,233,1,533.19
2571,867,14,5,13.6
2572,867,225,1,133.41
2573,867,211,4,30.9
2574,868,70,2,29.71
2575,868,119,2,64.04
2576,868,139,5,149.99
2577,868,243,5,189.63
2578,868,181,4,100.02
2579,869,173,4,44.99
2580,869,81,3,111.06
2581,869,275,1,394.34
2582,870,140,4,32.69
2583,870,63,5,73.53
2584,870,27,1,60.72
2585,871,248,3,257.76
2586,871,154,5,82.2
2587,871,210,5,144.17
2588,871,22,2,76.36
2589,872,88,4,100.61
2590,872,37,2,286.6
2591,872,171,5,81.87
2592,873,68,3,61.95
2593,873,68,2,61.95
2594,873,169,3,142.27
2595,873,105,1,107.33
2596,874,4,1,357.67
2597,874,285,3,75.1
2598,874,17,5,25.31
2599,875,250,4,243.24
2600,875,24,1,100.17
2601,875,300,1,136.77
2602,876,288,3,41.87
2603,876,241,3,13.64
2604,876,298,5,97.1
2605,876,290,5,15.29
2606,877,120,1,64.37
2607,877,161,2,68.31
2608,877,105,1,107.33
2609,877,92,1,34.23
2610,877,204,4,23.63
2611,878,125,4,53.58
2612,879,215,1,84.21
2613,879,221,3,372.72
2614,880,174,2,376.54
2615,880,78,4,84.29
2616,880,42,2,63.88
2617,880,64,4,52.38
2618,880,199,4,113.49
2619,881,20,5,50.5
2620,881,201,1,72.54
2621,881,254,5,266.67
2622,881,86,5,107.99
2623,881,180,4,135.77
2624,882,96,4,455.68
2625,882,61,1,167.43
2626,883,248,2,257.76
2627,884,154,4,82.2
2628,885,10,2,460.16
2629,885,292,4,28.38
2630,886,175,1,21.88
2631,887,179,3,250.65
2632,887,67,4,288.96
2633,887,81,4,111.06
2634,887,77,2,109.68
2635,887,248,3,257.76
2636,888,66,2,188.81
2637,888,33,2,276.27
2638,888,269,2,33.92
2639,888,30,5,740.57
2640,889,123,5,75.23
2641,889,33,1,276.27
2642,889,143,5,135.72
2643,889,145,5,98.1
2644,890,125,1,53.58
2645,890,76,1,83.45
2646,890,169,1,142.27
2647,891,178,2,21.4
2648,891,125,1,53.58
2649,891,291,2,63.54
2650,891,199,1,113.49
2651,892,272,4,35.46
2652,893,172,3,253.96
2653,894,120,4,64.37
2654,894,19,3,66.59
2655,894,296,1,52.32
2656,894,247,4,89.75
2657,894,205,4,341.93
2658,895,108,5,106.48
2659,896,84,5,6.43
2660,897,123,1,75.23
2661,897,73,1,59.73
2662,897,154,4,82.2
2663,898,278,4,140.61
2664,898,254,4,266.67
2665,898,82,5,164.18
2666,898,17,1,25.31
2667,898,300,3,136.77
2668,899,255,3,54.43
2669,899,11,3,231.52
2670,900,121,1,43.29
2671,900,236,3,526.96
2672,901,276,2,775.82
2673,902,17,2,25.31
2674,903,254,2,266.67
2675,903,99,4,72.23
2676,904,114,3,58.12
2677,904,97,1,88.25
2678,904,170,4,144.28
2679,905,95,1,92.43
2680,905,286,2,118.51
2681,905,99,1,72.23
2682,905,235,2,115.39
2683,905,190,3,158.92
2684,906,120,1,64.37
2685,906,256,1,64.18
2686,906,96,3,455.68
2687,906,31,4,64.98
2688,906,97,1,88.25
2689,907,162,5,108.88
2690,908,183,3,236.63
2691,909,260,4,26.56
2692,909,80,4,8.22
2693,909,180,2,135.77
2694,909,267,4,689.41
2695,910,104,5,53.89
2696,910,97,4,88.25
2697,911,290,2,15.29
2698,911,87,4,130.58
2699,911,162,1,108.88
2700,911,168,1,70.49
2701,911,135,1,86.06
2702,912,2,2,423.53
2703,912,222,5,77.28
2704,912,17,3,25.31
2705,912,196,3,482.53
2706,912,120,4,64.37
2707,913,21,5,244.0
2708,914,113,5,37.18
2709,915,142,3,161.0
2710,915,150,3,65.23
2711,916,270,5,89.08
2712,916,263,1,102.91
2713,916,197,1,12.12
2714,916,186,3,42.64
2715,917,86,5,107.99
2716,917,44,4,185.27
2717,918,228,1,380.44
2718,918,188,1,332.37
2719,918,121,5,43.29
2720,918,149,5,80.56
2721,919,38,2,104.89
2722,919,201,3,72.54
2723,919,229,1,102.84
2724,919,131,5,201.53
2725,919,171,5,81.87
2726,920,58,5,144.13
2727,920,290,1,15.29
2728,920,25,1,124.07
2729,920,32,5,38.11
2730,920,110,4,64.46
2731,921,233,4,533.19
2732,921,21,2,244.0
2733,921,252,4,66.38
2734,921,14,1,13.6
2735,921,215,4,84.21
2736,922,186,3,42.64
2737,922,207,2,16.98
2738,922,95,5,92.43
2739,922,266,3,52.35
2740,922,15,4,23.85
2741,923,300,4,136.77
2742,923,158,2,99.85
2743,924,147,4,485.76
2744,924,2,5,423.53
2745,925,64,5,52.38
2746,925,80,4,8.22
2747,925,254,5,266.67
2748,926,139,4,149.99
2749,927,132,4,70.32
2750,927,226,1,395.88
2751,928,118,3,68.25
2752,928,126,3,181.34
2753,928,227,3,49.49
2754,929,85,2,296.98
2755,929,164,4,86.37
2756,929,230,3,104.73
2757,930,222,4,77.28
2758,930,111,2,554.93
2759,931,155,5,107.73
2760,931,265,4,38.76
2761,931,104,1,53.89
2762,931,163,2,33.97
2763,931,141,4,87.38
2764,932,53,1,205.98
2765,932,109,5,117.59
2766,932,257,5,356.15
2767,932,11,1,231.52
2768,932,178,2,21.4
2769,933,278,3,140.61
2770,933,42,5,63.88
2771,933,101,5,14.21
2772,933,284,5,72.37
2773,933,277,1,97.94
2774,934,197,5,12.12
2775,934,33,1,276.27
2776,934,228,5,380.44
2777,934,136,5,69.73
2778,934,134,2,33.93
2779,935,231,3,111.61
2780,935,35,5,189.92
2781,935,266,4,52.35
2782,936,120,5,64.37
2783,937,241,2,13.64
2784,937,128,2,40.94
2785,937,22,3,76.36
2786,938,48,4,87.85
2787,938,167,5,106.34
2788,939,118,5,68.25
2789,940,181,1,100.02
2790,940,232,3,160.1
2791,940,86,1,107.99
2792,941,78,5,84.29
2793,941,126,4,181.34
2794,942,76,5,83.45
2795,942,91,1,35.3
2796,942,116,2,451.74
2797,942,280,4,251.45
2798,943,151,4,154.12
2799,943,72,1,101.85
2800,943,167,3,106.34
2801,943,72,2,101.85
2802,944,126,3,181.34
2803,944,153,5,227.83
2804,944,162,4,108.88
2805,944,278,3,140.61
2806,944,179,5,250.65
2807,945,101,2,14.21
2808,945,81,3,111.06
2809,946,129,4,68.68
2810,946,161,2,68.31
2811,946,119,2,64.04
2812,946,173,4,44.99
2813,946,153,4,227.83
2814,947,206,3,47.46
2815,947,93,5,91.93
2816,947,218,3,144.41
2817,947,89,2,208.92
2818,947,173,5,44.99
2819,948,20,1,50.5
2820,948,148,4,487.79
2821,949,219,1,237.85
2822,950,289,2,192.82
2823,951,16,5,47.87
2824,952,194,2,124.69
2825,952,125,3,53.58
2826,952,32,4,38.11
2827,953,103,4,421.78
2828,953,118,2,68.25
2829,953,243,4,189.63
2830,954,42,2,63.88
2831,955,153,1,227.83
2832,955,217,1,90.1
2833,956,7,4,141.63
2834,956,205,4,341.93
2835,956,264,5,14.6
2836,956,289,1,192.82
2837,956,202,3,12.52
2838,957,78,4,84.29
2839,957,262,5,117.02
2840,957,52,1,119.05
2841,957,258,1,298.91
2842,958,197,5,12.12
2843,958,214,3,130.34
2844,958,92,5,34.23
2845,958,32,5,38.11
2846,959,14,2,13.6
2847,959,107,4,559.17
2848,959,128,1,40.94
2849,959,32,5,38.11
2850,959,169,2,142.27
2851,960,166,5,70.15
2852,960,256,5,64.18
2853,960,198,3,272.87
2854,961,52,4,119.05
2855,961,265,4,38.76
2856,961,43,4,14.16
2857,961,7,2,141.63
2858,961,230,5,104.73
2859,962,296,3,52.32
2860,962,205,5,341.93
2861,962,171,1,81.87
2862,962,218,1,144.41
2863,963,153,3,227.83
2864,963,41,1,166.7
2865,963,23,1,178.14
2866,963,186,2,42.64
2867,963,216,2,297.39
2868,964,140,3,32.69
2869,965,75,4,27.2
2870,965,233,2,533.19
2871,965,212,2,65.3
2872,965,58,2,144.13
2873,965,38,2,104.89
2874,966,53,5,205.98
2875,967,107,3,559.17
2876,967,243,3,189.63
2877,967,148,3,487.79
2878,968,139,5,149.99
2879,969,250,4,243.24
2880,970,136,3,69.73
2881,971,279,5,38.71
2882,971,120,5,64.37
2883,972,74,5,37.94
2884,973,260,4,26.56
2885,973,285,1,75.1
2886,973,73,3,59.73
2887,973,79,3,56.12
2888,974,181,3,100.02
2889,975,213,3,117.05
2890,975,1,5,78.28
2891,975,184,3,123.14
2892,976,157,5,75.81
2893,976,18,3,21.88
2894,976,220,5,349.34
2895,976,73,1,59.73
2896,977,95,4,92.43
2897,977,38,1,104.89
2898,977,156,5,28.01
2899,977,300,3,136.77
2900,977,42,1,63.88
2901,978,288,4,41.87
2902,978,263,4,102.91
2903,978,76,5,83.45
2904,978,143,2,135.72
2905,978,85,2,296.98
2906,979,29,3,311.74
2907,979,228,4,380.44
2908,979,294,4,70.66
2909,979,7,2,141.63
2910,979,30,5,740.57
2911,980,212,4,65.3
2912,980,261,3,141.33
2913,980,130,1,257.42
2914,980,105,5,107.33
2915,981,117,3,398.79
2916,982,250,3,243.24
2917,983,92,1,34.23
2918,984,130,3,257.42
2919,985,78,4,84.29
2920,985,43,4,14.16
2921,985,123,2,75.23
2922,985,288,5,41.87
2923,986,95,3,92.43
2924,986,25,3,124.07
2925,987,135,2,86.06
2926,987,288,5,41.87
2927,987,69,1,334.12
2928,987,281,3,119.49
2929,987,231,2,111.61
2930,988,32,5,38.11
2931,988,200,1,129.41
2932,988,80,1,8.22
2933,988,75,4,27.2
2934,988,264,1,14.6
2935,989,7,2,141.63
2936,989,86,2,107.99
2937,989,147,4,485.76
2938,989,187,2,36.14
2939,989,193,3,108.91
2940,990,46,3,7.12
2941,990,12,1,77.13
2942,990,230,2,104.73
2943,990,113,3,37.18
2944,990,160,4,96.7
2945,991,9,4,241.94
2946,991,157,1,75.81
2947,991,71,5,64.59
2948,991,134,3,33.93
2949,992,116,1,451.74
2950,992,228,4,380.44
2951,992,57,3,282.36
2952,992,244,3,56.43
2953,993,25,1,124.07
2954,994,267,2,689.41
2955,994,162,4,108.88
2956,995,276,3,775.82
2957,996,150,4,65.23
2958,996,60,5,112.67
2959,996,125,2,53.58
2960,996,41,1,166.7
2961,996,173,3,44.99
2962,997,8,3,378.79
2963,997,213,1,117.05
2964,997,209,1,6.29
2965,997,209,2,6.29
2966,997,85,4,296.98
2967,998,251,4,35.02
2968,998,183,5,236.63
2969,999,36,5,131.69
2970,999,251,4,35.02
2971,999,100,2,131.23
2972,1000,170,2,144.28
2973,1000,97,5,88.25
2974,1001,18,3,21.88
2975,1002,40,4,118.68
2976,1002,179,4,250.65
2977,1002,235,4,115.39
2978,1003,84,1,6.43
2979,1003,203,1,51.13
2980,1004,105,1,107.33
2981,1005,215,5,84.21
2982,1005,184,1,123.14
2983,1005,217,4,90.1
2984,1005,151,2,154.12
2985,1005,258,5,298.91
2986,1006,52,3,119.05
2987,1006,226,2,395.88
2988,1006,94,2,229.4
2989,1006,292,3,28.38
2990,1007,76,4,83.45
2991,1007,4,3,357.67
2992,1008,275,2,394.34
2993,1008,136,5,69.73
2994,1008,27,3,60.72
2995,1008,136,4,69.73
2996,1009,138,3,287.05
2997,1009,232,4,160.1
2998,1009,257,5,356.15
2999,1010,15,5,23.85
3000,1010,179,4,250.65
3001,1011,88,2,100.61
3002,1011,94,1,229.4
3003,1011,28,3,215.76
3004,1012,47,2,49.51
3005,1013,230,5,104.73
3006,1013,290,5,15.29
3007,1013,241,3,13.64
3008,1013,182,5,118.13
3009,1014,221,3,372.72
3010,1015,296,1,52.32
3011,1015,197,3,12.12
3012,1015,69,3,334.12
3013,1015,288,2,41.87
3014,1016,291,1,63.54
3015,1016,32,5,38.11
3016,1017,177,1,149.67
3017,1017,290,4,15.29
3018,1017,144,3,329.93
3019,1017,11,4,231.52
3020,1018,195,4,152.12
3021,1018,76,3,83.45
3022,1018,160,4,96.7
3023,1018,100,3,131.23
3024,1018,116,3,451.74
3025,1019,158,4,99.85
3026,1019,216,2,297.39
3027,1019,34,4,101.64
3028,1020,57,4,282.36
3029,1020,142,3,161.0
3030,1020,207,5,16.98
3031,1021,78,3,84.29
3032,1021,2,1,423.53
3033,1021,274,3,24.49
3034,1022,67,1,288.96
3035,1022,69,2,334.12
3036,1023,81,2,111.06
3037,1023,66,5,188.81
3038,1023,297,5,14.38
3039,1024,265,2,38.76
3040,1024,68,5,61.95
3041,1024,126,3,181.34
3042,1024,171,2,81.87
3043,1025,105,3,107.33
3044,1025,45,5,14.29
3045,1025,101,5,14.21
3046,1025,226,4,395.88
3047,1026,144,5,329.93
3048,1026,236,5,526.96
3049,1026,22,3,76.36
3050,1026,69,3,334.12
3051,1027,231,2,111.61
3052,1027,229,2,102.84
3053,1027,127,1,22.72
3054,1028,243,1,189.63
3055,1028,145,1,98.1
3056,1029,77,3,109.68
3057,1029,168,4,70.49
3058,1029,284,3,72.37
3059,1029,110,5,64.46
3060,1030,130,3,257.42
3061,1030,262,5,117.02
3062,1030,52,2,119.05
3063,1030,261,3,141.33
3064,1030,175,1,21.88
3065,1031,167,2,106.34
3066,1031,191,1,723.44
3067,1032,129,2,68.68
3068,1032,145,4,98.1
3069,1032,54,5,88.7
3070,1032,122,1,344.16
3071,1032,124,3,44.14
3072,1033,299,2,55.32
3073,1033,277,3,97.94
3074,1034,264,2,14.6
3075,1034,250,5,243.24
3076,1034,255,1,54.43
3077,1034,58,1,144.13
3078,1034,5,1,137.61
3079,1035,185,2,80.82
3080,1035,229,2,102.84
3081,1035,262,2,117.02
3082,1036,161,4,68.31
3083,1036,244,5,56.43
3084,1036,94,5,229.4
3085,1036,40,3,118.68
3086,1036,280,4,251.45
3087,1037,201,1,72.54
3088,1037,262,4,117.02
3089,1037,175,2,21.88
3090,1038,160,3,96.7
3091,1038,182,5,118.13
3092,1038,36,1,131.69
3093,1038,99,2,72.23
3094,1038,226,4,395.88
3095,1039,49,1,54.14
3096,1039,94,2,229.4
3097,1039,226,1,395.88
3098,1039,5,1,137.61
3099,1040,152,4,273.4
3100,1040,56,4,325.25
3101,1040,183,2,236.63
3102,1040,122,4,344.16
3103,1041,79,1,56.12
3104,1041,277,4,97.94
3105,1041,264,5,14.6
3106,1042,230,1,104.73
3107,1042,134,5,33.93
3108,1043,125,4,53.58
3109,1043,23,1,178.14
3110,1043,62,1,671.09
3111,1043,212,2,65.3
3112,1044,293,4,96.62
3113,1045,17,5,25.31
3114,1045,135,2,86.06
3115,1045,130,1,257.42
3116,1046,10,3,460.16
3117,1046,81,5,111.06
3118,1046,90,5,109.46
3119,1046,120,1,64.37
3120,1046,102,5,20.92
3121,1047,277,2,97.94
3122,1047,228,2,380.44
3123,1047,249,4,42.0
3124,1048,236,4,526.96
3125,1049,138,1,287.05
3126,1049,189,2,30.91
3127,1049,105,5,107.33
3128,1049,98,2,42.62
3129,1049,270,4,89.08
3130,1050,64,1,52.38
3131,1050,84,2,6.43
3132,1050,73,5,59.73
3133,1050,60,2,112.67
3134,1050,147,5,485.76
3135,1051,126,3,181.34
3136,1052,68,4,61.95
3137,1052,26,1,34.81
3138,1052,161,1,68.31
3139,1053,41,4,166.7
3140,1053,200,2,129.41
3141,1053,36,3,131.69
3142,1053,234,4,536.48
3143,1054,216,3,297.39
3144,1054,232,5,160.1
3145,1054,16,5,47.87
3146,1055,179,3,250.65
3147,1055,258,5,298.91
3148,1055,76,1,83.45
3149,1055,105,1,107.33
3150,1055,87,2,130.58
3151,1056,24,1,100.17
3152,1057,217,2,90.1
3153,1057,228,1,380.44
3154,1057,32,2,38.11
3155,1057,277,2,97.94
3156,1058,22,2,76.36
3157,1058,14,5,13.6
3158,1059,63,2,73.53
3159,1060,174,5,376.54
3160,1060,113,2,37.18
3161,1061,127,1,22.72
3162,1061,82,5,164.18
3163,1062,207,5,16.98
3164,1063,17,2,25.31
3165,1063,169,1,142.27
3166,1063,186,2,42.64
3167,1064,220,2,349.34
3168,1064,279,4,38.71
3169,1065,247,5,89.75
3170,1065,188,4,332.37
3171,1065,11,2,231.52
3172,1065,284,1,72.37
3173,1066,292,5,28.38
3174,1066,78,4,84.29
3175,1066,291,4,63.54
3176,1067,228,3,380.44
3177,1067,272,2,35.46
3178,1067,217,2,90.1
3179,1068,43,3,14.16
3180,1068,19,1,66.59
3181,1068,113,3,37.18
3182,1068,213,2,117.05
3183,1068,18,3,21.88
3184,1069,121,4,43.29
3185,1069,153,2,227.83
3186,1069,178,1,21.4
3187,1070,187,5,36.14
3188,1070,227,1,49.49
3189,1070,199,4,113.49
3190,1070,294,3,70.66
3191,1070,251,4,35.02
3192,1071,98,1,42.62
3193,1071,48,5,87.85
3194,1072,240,4,142.57
3195,1072,74,5,37.94
3196,1072,38,3,104.89
3197,1073,212,5,65.3
3198,1074,255,3,54.43
3199,1074,113,3,37.18
3200,1074,270,1,89.08
3201,1074,175,3,21.88
3202,1075,254,4,266.67
3203,1075,255,3,54.43
3204,1075,288,5,41.87
3205,1076,180,4,135.77
3206,1076,218,3,144.41
3207,1076,118,1,68.25
3208,1076,23,4,178.14
3209,1076,125,2,53.58
3210,1077,199,4,113.49
3211,1077,235,5,115.39
3212,1077,44,4,185.27
3213,1078,244,2,56.43
3214,1078,129,2,68.68
3215,1078,6,5,261.17
3216,1078,66,5,188.81
3217,1078,219,1,237.85
3218,1079,148,4,487.79
3219,1079,82,2,164.18
3220,1079,83,1,45.6
3221,1080,214,1,130.34
3222,1080,26,1,34.81
3223,1080,290,1,15.29
3224,1081,27,1,60.72
3225,1082,63,3,73.53
3226,1083,278,3,140.61
3227,1083,67,4,288.96
3228,1083,238,5,31.86
3229,1083,137,4,149.95
3230,1084,291,3,63.54
3231,1085,265,5,38.76
3232,1086,265,4,38.76
3233,1086,54,2,88.7
3234,1086,133,5,121.55
3235,1086,191,3,723.44
3236,1087,71,3,64.59
3237,1087,214,2,130.34
3238,1087,33,5,276.27
3239,1088,237,1,135.87
3240,1088,102,2,20.92
3241,1088,10,1,460.16
3242,1089,11,4,231.52
3243,1089,195,5,152.12
3244,1090,235,3,115.39
3245,1091,272,3,35.46
3246,1091,279,5,38.71
3247,1091,124,3,44.14
3248,1092,33,1,276.27
3249,1092,211,1,30.9
3250,1092,182,3,118.13
3251,1093,29,2,311.74
3252,1093,6,2,261.17
3253,1093,133,5,121.55
3254,1094,217,1,90.1
3255,1094,280,5,251.45
3256,1094,131,3,201.53
3257,1095,191,1,723.44
3258,1095,214,3,130.34
3259,1095,47,4,49.51
3260,1095,218,3,144.41
3261,1096,217,1,90.1
3262,1096,240,2,142.57
3263,1096,170,3,144.28
3264,1096,232,5,160.1
3265,1096,108,3,106.48
3266,1097,124,1,44.14
3267,1097,263,1,102.91
3268,1098,98,5,42.62
3269,1098,186,2,42.64
3270,1099,167,4,106.34
3271,1099,161,1,68.31
3272,1100,231,5,111.61
3273,1100,223,3,31.7
3274,1100,158,5,99.85
3275,1100,185,1,80.82
3276,1101,3,2,181.93
3277,1101,77,5,109.68
3278,1101,135,1,86.06
3279,1101,70,3,29.71
3280,1102,6,3,261.17
3281,1102,110,3,64.46
3282,1103,166,4,70.15
3283,1103,260,5,26.56
3284,1103,173,2,44.99
3285,1103,121,4,43.29
3286,1103,140,4,32.69
3287,1104,242,2,507.27
3288,1104,199,5,113.49
3289,1105,103,4,421.78
3290,1105,138,5,287.05
3291,1105,293,1,96.62
3292,1105,66,4,188.81
3293,1105,67,4,288.96
3294,1106,26,1,34.81
