order_id,payment_amount,payment_type
1737,2885.13,credit_card
1738,1160.26,cash_on_delivery
1739,1265.69,credit_card
1740,2858.4300000000003,credit_card
1741,1109.97,credit_card
1742,1878.8200000000002,credit_card
1743,948.58,credit_card
1744,751.95,credit_card
1745,447.67,credit_card
1745,659.44,credit_card
1746,328.86,credit_card
1747,261.78,paypal
1748,989.44,debit_card
1749,1342.98,cash_on_delivery
1750,349.59,credit_card
1751,835.95,credit_card
1752,80.12,paypal
1753,625.8000000000001,cash_on_delivery
1754,560.0699999999999,credit_card
1755,776.68,debit_card
1756,384.69,credit_card
1757,478.71000000000004,credit_card
1758,302.46,debit_card
1759,355.48,cash_on_delivery
1760,113.08,paypal
1761,108.61000000000001,credit_card
1762,705.18,credit_card
1762,484.7,credit_card
1763,1349.76,credit_card
1764,672.81,credit_card
1765,502.73,cash_on_delivery
1766,2332.23,paypal
1767,107.78,debit_card
1768,1908.5,paypal
1769,829.13,credit_card
1770,1506.9,credit_card
1771,287.18,credit_card
1772,1523.03,bank_transfer
1773,193.77,credit_card
1774,4629.76,credit_card
1775,51.13,credit_card
1776,513.62,paypal
1777,3144.33,debit_card
1778,1545.84,debit_card
1778,1205.35,credit_card
1779,3249.77,credit_card
1780,118.13,bank_transfer
1781,2985.0099999999998,credit_card
1782,160.74,credit_card
1783,179.05,credit_card
1783,82.59,debit_card
1784,1113.6999999999998,debit_card
1785,1490.78,paypal
1785,1869.57,debit_card
1786,808.65,credit_card
1787,259.92,credit_card
1788,53.58,credit_card
1789,1169.67,debit_card
1790,464.45,credit_card
1791,959.78,cash_on_delivery
1792,452.85,bank_transfer
1793,3895.83,debit_card
1794,928.19,cash_on_delivery
1795,56.02,debit_card
1796,3856.5399999999995,debit_card
1797,709.95,bank_transfer
1798,180.7,credit_card
1799,1853.3700000000001,cash_on_delivery
1800,1785.92,credit_card
1801,970.56,credit_card
1802,3121.6400000000003,bank_transfer
1803,462.15,debit_card
1804,872.88,credit_card
1805,1097.97,credit_card
1806,2688.57,credit_card
1807,411.64,credit_card
1808,209.35,credit_card
1809,1756.2399999999998,debit_card
1810,4030.63,cash_on_delivery
1811,132.42000000000002,credit_card
1812,1311.67,paypal
1813,534.07,credit_card
1813,1103.05,credit_card
1814,2309.0899999999997,credit_card
1815,1468.46,debit_card
1815,697.51,credit_card
1816,2808.0,debit_card
1817,4843.51,credit_card
1818,593.6400000000001,debit_card
1819,864.78,debit_card
1820,1615.43,bank_transfer
1820,1004.52,credit_card
1821,407.57,debit_card
1821,424.09,credit_card
1822,265.44,credit_card
1822,293.25,debit_card
1823,2644.95,credit_card
1824,2027.47,credit_card
1825,715.65,credit_card
1826,163.76,bank_transfer
1827,1019.6800000000001,credit_card
1828,806.11,credit_card
1828,639.19,credit_card
1829,1871.0,cash_on_delivery
1830,2717.24,credit_card
1831,156.96,credit_card
1832,3053.42,debit_card
1833,941.94,credit_card
1834,2997.59,debit_card
1835,2623.86,bank_transfer
1836,470.62,credit_card
1837,927.1800000000001,credit_card
1838,1313.03,bank_transfer
1838,794.81,debit_card
1839,3569.92,credit_card
1840,479.98,credit_card
1841,1589.31,credit_card
1842,1419.69,bank_transfer
1843,445.92,credit_card
1844,2354.2999999999997,credit_card
1845,1124.91,credit_card
1846,818.61,paypal
1847,576.55,debit_card
1848,576.68,credit_card
1849,549.82,cash_on_delivery
1850,748.4799999999999,credit_card
1851,86.36,credit_card
1852,1157.48,credit_card
1853,2103.34,debit_card
1854,2306.04,bank_transfer
1855,700.99,debit_card
1856,257.07,credit_card
1857,1051.2,credit_card
1858,800.01,credit_card
1859,709.74,debit_card
1859,823.12,credit_card
1860,828.6899999999999,credit_card
1861,1769.65,credit_card
1862,3045.46,debit_card
1863,639.88,credit_card
1864,1753.17,credit_card
1864,965.56,debit_card
1865,2129.6299999999997,credit_card
1866,1248.87,cash_on_delivery
1867,1481.14,bank_transfer
1868,722.23,credit_card
1869,193.38,credit_card
1870,409.2,credit_card
1871,971.52,credit_card
1872,1021.56,cash_on_delivery
1873,543.08,debit_card
1874,3715.1,paypal
1875,681.5099999999999,paypal
1876,323.34000000000003,debit_card
1877,668.71,credit_card
1878,311.74,paypal
1879,647.05,credit_card
1880,2068.23,credit_card
1881,1738.65,paypal
1882,1992.29,debit_card
1883,1591.81,credit_card
1883,1096.4,debit_card
1884,834.4399999999999,credit_card
1885,2012.22,debit_card
1886,707.03,credit_card
1887,2528.67,paypal
1888,1076.21,cash_on_delivery
1889,653.99,paypal
1890,2305.19,bank_transfer
1891,985.9,credit_card
1892,559.19,cash_on_delivery
1893,1056.22,credit_card
1894,1159.35,paypal
1895,2574.54,credit_card
1896,1892.01,debit_card
1897,135.88,debit_card
1898,3473.89,credit_card
1899,316.92,credit_card
1899,381.76,credit_card
1900,258.24,credit_card
1901,1887.4,credit_card
1902,1521.84,credit_card
1903,1347.94,credit_card
1904,794.9,debit_card
1905,485.70000000000005,credit_card
1906,1230.8899999999999,paypal
1907,1459.21,paypal
1908,471.15,debit_card
1909,35.28,credit_card
1909,24.45,debit_card
1910,2323.67,credit_card
1911,880.9100000000001,credit_card
1912,593.1600000000001,debit_card
1913,146.02,credit_card
1913,303.82,debit_card
1914,1439.8000000000002,credit_card
1915,4136.44,paypal
1916,653.44,debit_card
1917,1662.6499999999999,credit_card
1918,229.4,credit_card
1919,2140.73,credit_card
1920,40.74,credit_card
1920,46.78,credit_card
1921,597.62,debit_card
1922,1474.43,paypal
1923,1401.53,bank_transfer
1924,774.94,credit_card
1925,288.34,paypal
1926,4560.27,credit_card
1927,2080.49,paypal
1928,923.0,debit_card
1929,2128.4,cash_on_delivery
1930,1836.8899999999999,credit_card
1931,861.6,credit_card
1932,1806.96,cash_on_delivery
1933,1052.69,credit_card
1934,1069.03,credit_card
1935,422.3,credit_card
1936,776.62,credit_card
1937,25.21,debit_card
1938,7.12,paypal
1939,863.54,debit_card
1940,693.3199999999999,credit_card
1941,101.76,debit_card
1942,2737.9799999999996,debit_card
1943,205.78,credit_card
1943,227.97,debit_card
1944,913.85,paypal
1945,964.06,cash_on_delivery
1946,357.67,credit_card
1947,1839.0900000000001,credit_card
1948,984.04,paypal
1949,299.34,credit_card
1950,146.57999999999998,debit_card
1951,919.7,credit_card
1952,768.2,paypal
1953,747.5999999999999,cash_on_delivery
1954,541.22,bank_transfer
1955,108.98,credit_card
1955,63.74,paypal
1956,2320.81,debit_card
1957,2799.1800000000003,credit_card
1958,4311.63,bank_transfer
1959,1164.71,credit_card
1960,1682.93,paypal
1960,1657.56,paypal
1961,1970.92,credit_card
1962,1116.6,bank_transfer
1963,712.73,debit_card
1964,329.04,credit_card
1965,2231.54,debit_card
1966,935.14,debit_card
1967,2440.42,credit_card
1968,996.69,bank_transfer
1969,1031.04,bank_transfer
1970,1494.5500000000002,credit_card
1971,906.9000000000001,credit_card
1972,1855.23,debit_card
1973,557.6400000000001,cash_on_delivery
1974,3072.6900000000005,bank_transfer
1975,510.9,credit_card
1976,542.27,credit_card
1977,650.8599999999999,debit_card
1978,237.36,credit_card
1979,1257.25,paypal
1980,1187.92,debit_card
1981,2498.16,debit_card
1982,3332.3900000000003,debit_card
1983,2222.98,cash_on_delivery
1984,2604.94,credit_card
1985,244.55,credit_card
1986,1238.05,debit_card
1987,231.84,credit_card
1988,141.63,bank_transfer
1989,4744.099999999999,credit_card
1990,956.6599999999999,credit_card
1991,1043.68,debit_card
1992,732.0,debit_card
1993,1380.5500000000002,bank_transfer
1994,2462.4900000000002,bank_transfer
1995,430.46000000000004,credit_card
1996,1223.1200000000001,credit_card
1997,1779.54,credit_card
1998,3740.39,bank_transfer
1999,575.52,credit_card
2000,1307.71,debit_card
2001,1209.7,paypal
2002,3864.16,debit_card
2003,872.5600000000001,debit_card
2004,1093.16,credit_card
2005,38.99,credit_card
2005,84.65,credit_card
2006,1357.5,paypal
2007,1201.97,credit_card
2008,646.57,debit_card
2009,1427.3300000000002,credit_card
2010,479.76000000000005,credit_card
2011,334.45000000000005,bank_transfer
2012,118.13,debit_card
2013,68.48,credit_card
2013,60.26,bank_transfer
2014,452.02,credit_card
2015,229.07999999999998,credit_card
2016,3110.8100000000004,credit_card
2017,445.4,paypal
2018,1616.28,credit_card
2019,956.69,credit_card
2020,732.8599999999999,credit_card
2021,45.44,paypal
2022,1156.51,credit_card
2023,1710.79,debit_card
2024,1647.28,credit_card
2025,678.85,debit_card
2026,575.65,credit_card
2027,164.56,credit_card
2027,108.44,paypal
2028,1514.04,debit_card
2029,598.59,credit_card
2030,217.72,debit_card
2031,2478.2,cash_on_delivery
2032,709.89,credit_card
2033,549.0,debit_card
2033,1244.58,credit_card
2034,345.48,debit_card
2035,585.4,bank_transfer
2036,2691.8100000000004,credit_card
2037,488.33,debit_card
2038,1157.62,debit_card
2038,1276.44,debit_card
2039,2668.75,credit_card
2040,364.45,credit_card
2041,1284.7,credit_card
2042,1864.3000000000002,credit_card
2043,323.88,bank_transfer
2044,319.44,credit_card
2045,2057.57,credit_card
2046,1922.59,credit_card
2047,2427.45,credit_card
2048,364.65,credit_card
2049,245.03000000000003,debit_card
2050,105.01,debit_card
2051,1372.8400000000001,debit_card
2052,2133.39,credit_card
2053,1178.4699999999998,credit_card
2054,656.15,debit_card
2055,231.92000000000002,paypal
2056,4667.780000000001,cash_on_delivery
2057,263.38,cash_on_delivery
2058,1128.48,credit_card
2058,592.6,credit_card
2059,4723.98,paypal
2060,1507.9299999999998,credit_card
2061,1478.27,credit_card
2062,1423.98,debit_card
2063,1183.15,debit_card
2064,575.47,debit_card
2065,3449.8100000000004,credit_card
2066,2907.05,credit_card
2067,181.26,credit_card
2067,113.46,debit_card
2068,1624.07,credit_card
2069,1631.1399999999999,credit_card
2070,3126.5,credit_card
2071,50.62,credit_card
2072,3138.6099999999997,cash_on_delivery
2073,3184.3599999999997,bank_transfer
2074,1991.8200000000002,credit_card
2075,724.4,credit_card
2076,2301.37,credit_card
2077,948.2099999999999,credit_card
2078,1056.0,cash_on_delivery
2079,2018.63,bank_transfer
2080,1369.41,credit_card
2081,100.02,paypal
2082,503.05,credit_card
2083,152.72,credit_card
2084,898.5899999999999,bank_transfer
2085,1846.32,debit_card
2086,1780.75,credit_card
2087,140.05,credit_card
2088,1619.08,credit_card
2089,1989.75,credit_card
2090,1163.0,bank_transfer
2090,505.45,paypal
2091,1952.43,debit_card
2092,144.74,debit_card
2093,401.55,debit_card
2093,210.76,credit_card
2094,1049.73,credit_card
2095,595.12,bank_transfer
2096,360.07,paypal
2096,481.11,credit_card
2097,830.04,credit_card
2098,643.85,credit_card
2098,1172.77,paypal
2099,1697.3899999999999,credit_card
2100,1344.81,credit_card
2101,100.72,credit_card
2101,108.47,credit_card
2102,3245.1000000000004,debit_card
2103,2002.3400000000001,debit_card
2104,1365.45,credit_card
2105,1257.3899999999999,credit_card
2106,195.76,credit_card
2107,870.88,credit_card
2108,860.4200000000001,credit_card
2109,1487.2,credit_card
2109,1066.92,debit_card
2110,84.9,cash_on_delivery
2111,1113.1000000000001,credit_card
2112,2529.54,bank_transfer
2113,2584.07,credit_card
2114,3617.2000000000003,credit_card
2115,637.6999999999999,credit_card
2116,260.92,credit_card
2117,566.2,credit_card
2118,2198.05,debit_card
2119,1305.8500000000001,credit_card
2120,1897.51,credit_card
2121,2262.54,cash_on_delivery
2122,998.9,paypal
2123,771.5799999999999,credit_card
2124,1451.1599999999999,debit_card
2125,246.43,credit_card
2125,142.64,credit_card
2126,1772.93,credit_card
2127,483.23,paypal
2128,1060.83,paypal
2129,1256.67,debit_card
2130,3104.06,debit_card
2131,42.64,credit_card
2132,849.4,credit_card
2133,1051.41,credit_card
2134,925.86,paypal
2135,235.18,credit_card
2136,737.92,paypal
2137,3948.3199999999997,paypal
2138,1925.6200000000001,paypal
2139,912.55,credit_card
2140,1034.34,credit_card
2141,1378.3000000000002,credit_card
2142,953.4,credit_card
2142,991.77,credit_card
2143,559.74,credit_card
2144,633.01,credit_card
2145,712.8499999999999,debit_card
2146,867.4200000000001,debit_card
2147,1003.28,debit_card
2148,420.36,debit_card
2149,2048.64,credit_card
2150,2050.6,bank_transfer
2151,263.54999999999995,credit_card
2152,3201.4600000000005,paypal
2153,1951.16,paypal
2154,2101.63,paypal
2155,676.6700000000001,paypal
2156,1397.76,credit_card
2157,3235.09,debit_card
2158,781.5,cash_on_delivery
2159,847.49,credit_card
2159,540.04,credit_card
2160,38.99,credit_card
2160,32.56,credit_card
2161,1708.94,debit_card
2162,1689.3700000000001,credit_card
2163,942.9,credit_card
2164,1328.79,credit_card
2165,819.34,debit_card
2166,2656.6800000000003,credit_card
2167,172.74,credit_card
2168,610.74,credit_card
2169,1057.1000000000001,bank_transfer
2170,302.55,credit_card
2171,1795.89,bank_transfer
2172,1659.2599999999998,debit_card
2173,2414.31,debit_card
2174,1556.15,debit_card
2175,3513.92,cash_on_delivery
2176,1050.0400000000002,credit_card
2177,495.39,debit_card
2178,127.76,debit_card
2179,977.0,paypal
2179,803.28,credit_card
2180,1645.33,credit_card
2181,879.6700000000001,paypal
2182,791.9900000000001,debit_card
2183,1009.1,debit_card
2184,391.99,paypal
2184,656.33,debit_card
2185,389.21,debit_card
2185,214.19,credit_card
2186,1716.3799999999999,paypal
2187,714.36,credit_card
2188,1657.36,bank_transfer
2189,3016.1899999999996,paypal
2190,736.1,debit_card
2191,1420.84,debit_card
2192,3320.5600000000004,paypal
2193,2150.11,credit_card
2193,1252.13,debit_card
2194,2089.61,credit_card
2195,1917.4900000000002,credit_card
2196,1375.53,credit_card
2197,2574.27,credit_card
2198,748.35,debit_card
2198,1077.32,paypal
2199,4168.48,bank_transfer
2200,3914.63,credit_card
2201,346.6,credit_card
2202,91.31,credit_card
2202,49.89,paypal
2203,4194.380000000001,credit_card
2204,490.27,debit_card
2204,654.71,paypal
2205,3079.8,credit_card
2206,321.38,debit_card
2206,745.0,credit_card
2207,812.94,credit_card
2208,1311.91,credit_card
2209,3964.69,credit_card
2210,1287.62,credit_card
2210,631.87,debit_card
2211,613.91,credit_card
2211,362.57,credit_card
2212,1898.88,paypal
2213,991.1600000000001,debit_card
2214,2223.54,credit_card
2215,1271.89,paypal
2216,1163.67,credit_card
2217,1442.76,credit_card
2218,1331.6,debit_card
2219,1066.95,credit_card
2219,2061.47,credit_card
2220,2724.93,credit_card
2221,155.15,credit_card
2221,91.45,credit_card
2222,980.4200000000001,debit_card
2223,1971.7,credit_card
2224,1208.93,cash_on_delivery
2225,2690.56,debit_card
2226,2878.77,credit_card
2227,1769.2,paypal
2228,1052.85,bank_transfer
2229,411.36,credit_card
2230,3411.06,debit_card
2231,238.61,debit_card
2231,408.76,credit_card
2232,1055.56,debit_card
2232,617.48,debit_card
2233,1374.9299999999998,cash_on_delivery
2234,116.01,credit_card
2234,88.92,debit_card
2235,210.45000000000002,paypal
2236,2448.9,debit_card
2237,2615.35,bank_transfer
2238,844.98,credit_card
2239,2358.17,credit_card
2240,2249.41,credit_card
2241,856.5,debit_card
2242,770.37,debit_card
2243,893.59,credit_card
2244,369.25,debit_card
2245,3000.3,debit_card
2246,1981.03,debit_card
2247,1690.0299999999997,credit_card
2248,991.05,credit_card
2248,2170.74,credit_card
2249,189.84,debit_card
2250,2041.83,credit_card
2251,773.11,paypal
2252,1010.99,cash_on_delivery
2253,2144.72,bank_transfer
2254,819.9,debit_card
2255,1367.72,debit_card
2256,1181.22,paypal
2257,986.51,bank_transfer
2258,163.74,credit_card
2259,1811.3600000000001,bank_transfer
2260,837.47,paypal
2261,1317.13,cash_on_delivery
2262,987.6600000000001,credit_card
2263,1501.7,credit_card
2264,917.84,credit_card
2264,1318.84,credit_card
2265,47.46,credit_card
2266,182.45000000000002,bank_transfer
2267,425.92,credit_card
2268,1151.22,debit_card
2269,158.92,bank_transfer
2270,952.78,bank_transfer
2271,327.48,debit_card
2272,6.29,credit_card
2273,835.68,bank_transfer
2274,1988.58,credit_card
2275,681.26,credit_card
2276,1220.83,credit_card
2277,1306.22,credit_card
2278,857.29,credit_card
2279,867.4000000000001,credit_card
2280,2442.8199999999997,credit_card
2281,1285.9699999999998,paypal
2282,1366.3899999999999,credit_card
2283,3122.21,credit_card
2284,2132.65,credit_card
2285,1021.9300000000001,bank_transfer
2286,413.75,paypal
2287,1841.4,bank_transfer
2288,771.05,credit_card
2289,1460.3,credit_card
2290,912.38,credit_card
2291,1027.87,debit_card
2292,1984.94,bank_transfer
2293,768.28,debit_card
2294,1295.0900000000001,debit_card
2295,244.45999999999998,debit_card
2296,4187.15,credit_card
2297,1491.39,paypal
2298,1039.11,bank_transfer
2299,193.11,debit_card
2300,751.1600000000001,credit_card
2301,810.94,credit_card
2301,662.09,paypal
2302,1045.16,debit_card
2303,1011.8900000000001,credit_card
2304,75.23,credit_card
2305,1913.58,debit_card
2306,289.86,credit_card
2307,739.5600000000001,credit_card
2308,3422.4300000000003,credit_card
2309,1674.35,debit_card
2310,493.52,bank_transfer
2311,4267.099999999999,credit_card
2312,1152.5900000000001,paypal
2313,555.6800000000001,credit_card
2314,907.76,paypal
2315,600.0,credit_card
2316,3062.77,cash_on_delivery
2317,1315.96,credit_card
2318,3611.6000000000004,credit_card
2319,1232.61,credit_card
2320,809.6600000000001,cash_on_delivery
2321,482.53,credit_card
2322,272.59000000000003,credit_card
2323,1147.04,credit_card
2324,2270.45,credit_card
2325,271.54,credit_card
2325,384.9,paypal
2326,559.9300000000001,cash_on_delivery
2327,1385.09,cash_on_delivery
2327,900.69,credit_card
2328,321.91999999999996,bank_transfer
2329,558.4200000000001,paypal
2330,402.8,credit_card
2331,319.40000000000003,credit_card
2332,1506.16,credit_card
2333,2197.88,credit_card
2334,2955.35,bank_transfer
2335,1350.56,credit_card
2336,42.64,bank_transfer
2337,92.69999999999999,debit_card
2338,1878.0500000000002,debit_card
2339,299.9,credit_card
2340,1444.8,credit_card
2341,3389.59,debit_card
2342,660.8700000000001,credit_card
2343,404.85,credit_card
2344,2472.66,credit_card
2345,2046.4699999999998,credit_card
2346,175.11,bank_transfer
2347,942.78,credit_card
2348,4522.49,credit_card
2349,536.44,credit_card
2350,2167.05,credit_card
2351,497.58,credit_card
2352,325.25,credit_card
2353,1289.6,debit_card
2354,2781.7799999999997,debit_card
2355,193.24,credit_card
2356,2082.97,paypal
2357,1007.24,paypal
2358,2258.26,cash_on_delivery
2359,847.42,paypal
2360,396.25,credit_card
2361,194.05,credit_card
2361,265.09,credit_card
2362,215.46,credit_card
2363,831.44,credit_card
2364,275.59000000000003,credit_card
2365,2207.12,paypal
2366,1527.48,cash_on_delivery
2366,793.95,debit_card
2367,2238.1,debit_card
2368,1388.49,credit_card
2369,1352.22,bank_transfer
2370,61.95,credit_card
2371,145.08,credit_card
2372,92.32,paypal
2372,120.95,paypal
2373,3498.38,credit_card
2374,1641.26,credit_card
2375,825.8900000000001,credit_card
2376,2598.76,credit_card
2377,1882.37,credit_card
2378,308.52,credit_card
2379,77.28,paypal
2380,23.63,paypal
2381,845.8499999999999,credit_card
2382,831.97,debit_card
2383,3336.92,cash_on_delivery
2384,2858.66,credit_card
2385,1794.01,bank_transfer
2386,2535.03,bank_transfer
2387,829.4499999999999,credit_card
2388,1852.43,credit_card
2389,1979.8200000000002,credit_card
2390,1441.99,credit_card
2391,215.76,cash_on_delivery
2392,586.12,debit_card
2393,265.0,credit_card
2394,1209.3799999999999,bank_transfer
2395,715.1899999999999,credit_card
2396,2026.9299999999998,credit_card
2397,637.8,bank_transfer
2398,2886.99,debit_card
2399,3329.59,bank_transfer
2400,214.66,credit_card
2401,735.65,credit_card
2402,1210.82,credit_card
2403,3146.5299999999997,paypal
2404,720.01,paypal
2405,676.14,credit_card
2405,1062.04,credit_card
2406,1508.04,paypal
2407,1401.17,credit_card
2408,4291.3,paypal
2409,1387.82,debit_card
2410,631.1800000000001,debit_card
2411,3390.98,paypal
2412,2640.2799999999997,credit_card
2413,566.52,debit_card
2414,1153.87,bank_transfer
2415,2559.04,credit_card
2416,3090.55,bank_transfer
2417,1753.28,credit_card
2418,500.09999999999997,credit_card
2419,303.46000000000004,credit_card
2420,1378.5300000000002,credit_card
2421,44.63,credit_card
2421,42.89,debit_card
2422,1454.02,credit_card
2423,244.0,paypal
2424,763.01,credit_card
2425,177.3,bank_transfer
2426,1874.6399999999999,bank_transfer
2427,212.68,credit_card
2428,1514.01,paypal
2428,3165.63,paypal
2429,80.56,debit_card
2429,47.36,credit_card
2430,545.5799999999999,credit_card
2431,1265.02,credit_card
2432,1892.16,credit_card
2432,2197.71,credit_card
2433,1962.47,credit_card
2434,421.35,credit_card
2435,1834.5400000000002,credit_card
2436,784.66,credit_card
2437,61.82,credit_card
2438,1057.71,paypal
2439,136.0,credit_card
2440,1330.9099999999999,paypal
2441,248.87,cash_on_delivery
2441,192.23,credit_card
2442,453.25000000000006,credit_card
2443,2150.77,credit_card
2444,1631.49,paypal
2445,1209.21,paypal
2446,976.66,credit_card
2447,986.44,cash_on_delivery
2448,1210.8600000000001,credit_card
2449,374.84000000000003,credit_card
2450,1021.8199999999999,cash_on_delivery
2451,216.56,debit_card
2452,229.88,paypal
2452,225.36,bank_transfer
2453,376.51,debit_card
2454,1801.3400000000001,paypal
2455,370.78999999999996,credit_card
2456,202.0,paypal
2457,1944.73,credit_card
2457,2284.78,credit_card
2458,643.0,debit_card
2459,651.34,cash_on_delivery
2460,391.4,credit_card
2461,3526.1099999999997,credit_card
2462,2017.94,debit_card
2463,654.8,credit_card
2464,2929.4199999999996,bank_transfer
2465,474.9,credit_card
2466,3628.5,paypal
2467,2883.7599999999998,cash_on_delivery
2468,1042.75,debit_card
2468,582.71,debit_card
2469,348.58,credit_card
2469,483.49,credit_card
2470,741.24,bank_transfer
2471,1564.89,bank_transfer
2472,2116.71,paypal
2473,1251.13,debit_card
2474,393.68999999999994,credit_card
2475,1333.16,credit_card
2476,491.94999999999993,credit_card
2477,3371.27,credit_card
2478,1159.8400000000001,credit_card
2479,1246.2,bank_transfer
2480,1491.73,credit_card
2480,785.59,credit_card
2481,103.9,paypal
2481,121.82,debit_card
2482,2783.54,credit_card
2483,378.18000000000006,bank_transfer
2484,1588.71,debit_card
2485,152.72,credit_card
2486,930.3,credit_card
2487,38.08,debit_card
2488,757.0699999999999,credit_card
2489,106.38,credit_card
2490,1955.04,debit_card
2491,1023.02,credit_card
2492,3451.1600000000003,bank_transfer
2493,553.7,paypal
2494,559.17,paypal
2495,1790.59,credit_card
2496,1510.66,credit_card
2497,1754.63,debit_card
2498,263.17,paypal
2498,168.68,paypal
2499,176.16,credit_card
2499,241.68,paypal
2500,2212.03,bank_transfer
2501,826.08,paypal
2501,371.77,debit_card
2502,3499.6499999999996,credit_card
2503,5067.379999999999,credit_card
2504,797.58,paypal
2505,100.92999999999999,credit_card
2506,928.07,debit_card
2506,1510.89,credit_card
2507,1441.64,credit_card
2507,964.26,credit_card
2508,143.88,credit_card
2508,81.46,credit_card
2509,174.35999999999999,credit_card
2510,1213.42,paypal
2511,304.74,credit_card
2512,208.92,debit_card
2513,1307.63,credit_card
2514,1735.8899999999999,credit_card
2515,1280.17,credit_card
2516,812.1,debit_card
2516,932.83,credit_card
2517,985.42,paypal
2517,466.49,credit_card
2518,863.2,bank_transfer
2519,1615.0600000000002,bank_transfer
2520,307.57,debit_card
2521,1593.78,credit_card
2522,392.4,credit_card
2523,1129.71,credit_card
2524,2524.9300000000003,credit_card
2525,220.7,credit_card
2526,2082.8,debit_card
2527,1701.71,cash_on_delivery
2528,554.07,debit_card
2528,801.43,credit_card
2529,162.41,bank_transfer
2529,207.28,credit_card
2530,1653.56,bank_transfer
2531,425.36,credit_card
2532,3169.74,bank_transfer
2533,1022.67,credit_card
2534,773.17,credit_card
2534,605.65,paypal
2535,349.65,bank_transfer
2536,23.85,paypal
2537,91.93,debit_card
2538,2206.26,bank_transfer
2539,965.06,credit_card
2540,3467.45,credit_card
2541,451.16,credit_card
2542,214.0,credit_card
2542,135.34,cash_on_delivery
2543,2081.34,credit_card
2544,1595.95,credit_card
2545,1080.32,credit_card
2545,2009.84,debit_card
2546,1441.49,credit_card
2547,3162.1600000000003,bank_transfer
2548,1988.7599999999998,paypal
2549,3717.75,bank_transfer
2550,75.1,credit_card
2551,540.8000000000001,credit_card
2552,2007.8899999999999,paypal
2553,1040.4499999999998,debit_card
2554,1704.35,debit_card
2555,1094.98,credit_card
2556,1139.44,paypal
2557,109.39999999999999,credit_card
2558,3111.81,debit_card
2559,260.68,credit_card
2560,3317.4,paypal
2561,2927.92,paypal
2562,122.68,debit_card
2562,175.86,credit_card
2563,4237.9800000000005,credit_card
2564,2852.54,credit_card
2565,580.8,credit_card
2565,541.66,debit_card
2566,1049.3000000000002,credit_card
2567,1912.1100000000001,credit_card
2568,618.16,debit_card
2569,478.9,credit_card
2570,379.37,debit_card
2571,653.37,credit_card
2572,511.59000000000003,debit_card
2573,596.57,paypal
2573,400.26,credit_card
2574,1068.4499999999998,debit_card
2575,21.88,credit_card
2576,3668.55,debit_card
2577,223.22,debit_card
2578,2031.05,credit_card
2579,686.8399999999999,cash_on_delivery
2580,1276.13,credit_card
2581,154.56,bank_transfer
2582,579.89,paypal
2583,329.93,credit_card
2584,973.99,credit_card
2585,597.82,paypal
2586,54.14,debit_card
2587,1003.52,credit_card
2588,3930.92,credit_card
2589,1194.15,paypal
2589,1292.36,paypal
2590,417.25,paypal
2591,446.53000000000003,credit_card
2592,3376.7899999999995,debit_card
2593,1376.44,debit_card
2594,931.6899999999999,debit_card
2595,3695.53,credit_card
2596,727.0,credit_card
2597,4367.24,credit_card
2598,185.25,debit_card
2598,251.29,paypal
2599,1516.04,credit_card
2600,110.64,credit_card
2601,1259.6,credit_card
2602,3110.29,credit_card
2603,3127.4300000000003,credit_card
2604,970.87,credit_card
2605,12.86,paypal
2606,591.02,cash_on_delivery
2607,805.12,credit_card
2608,3283.25,credit_card
2609,453.1,debit_card
2610,340.64,debit_card
2611,2258.7,debit_card
2612,2037.51,debit_card
2613,334.12,debit_card
2614,3344.26,paypal
2615,304.59000000000003,credit_card
2616,3071.83,credit_card
2617,2049.67,credit_card
2618,1812.92,credit_card
2619,1206.5,cash_on_delivery
2620,813.25,credit_card
2621,305.54999999999995,debit_card
2622,2076.91,debit_card
2623,552.0699999999999,credit_card
2624,1319.9499999999998,credit_card
2625,3169.74,credit_card
2626,1249.88,cash_on_delivery
2627,2224.21,paypal
2628,78.28,credit_card
2629,1866.0,bank_transfer
2630,966.72,paypal
2631,1925.9,credit_card
2632,75.21,debit_card
2632,38.31,credit_card
2633,1399.52,debit_card
2634,2098.34,debit_card
2635,649.08,paypal
2636,1044.71,credit_card
2637,461.46,credit_card
2637,310.47,credit_card
2638,410.52,credit_card
2639,198.37,paypal
2640,1792.5,credit_card
2640,1200.68,credit_card
2641,1030.14,credit_card
2642,2007.3200000000002,debit_card
2643,716.5799999999999,debit_card
2644,1059.33,cash_on_delivery
2645,1169.6799999999998,credit_card
2646,3531.1,credit_card
2647,709.9,debit_card
2648,1818.8700000000001,credit_card
2649,642.81,credit_card
2650,404.65,debit_card
2651,78.94,bank_transfer
2652,1739.4,credit_card
2653,167.18,debit_card
2654,3849.9599999999996,cash_on_delivery
2655,432.51,paypal
2656,1893.95,credit_card
2657,1487.46,credit_card
2658,352.77,credit_card
2659,916.03,credit_card
2659,1477.93,credit_card
2660,77.42,credit_card
2661,251.16000000000003,credit_card
2662,1063.12,paypal
2662,594.84,credit_card
2663,1667.78,cash_on_delivery
2664,62.599999999999994,credit_card
2665,897.42,credit_card
2666,452.61,cash_on_delivery
2666,1003.14,debit_card
2667,182.16,bank_transfer
2668,301.23,debit_card
2669,2112.8,bank_transfer
2670,3907.32,paypal
2671,1911.8000000000002,credit_card
